cpr,height,weight,hair_len
0703928413,1.89,86.7,7
0402757539,1.88,89.5,3.5
2909725797,1.82,93.3,12.3
1711963291,1.69,81.8,5.8
0609785428,1.68,65.6,34.4
0308696780,1.73,70.8,37.9
1510675029,1.91,79,9.6
0507709950,1.51,68.8,34.2
1212726217,1.74,90.8,5
2707814133,1.96,85.7,5.5
3004873036,1.72,64.9,40.9
0605738602,1.65,68.5,32.7
2107941437,2,80.9,5.7
0710894624,1.69,65.1,43.9
1510859735,1.71,86.6,2.4
0203696760,1.54,76,40.6
2111987738,1.77,61.7,33.8
1212920155,1.84,95.1,7.8
0304928167,1.84,81.6,2.2
2408658078,1.54,70,35
2506724546,1.84,67.1,24.3
0803967672,1.73,70.3,49.1
2308909835,1.71,85.9,0.6
0711668022,1.6,70,37.7
1501742315,1.85,87.4,3.3
1812673569,1.86,92.7,6.5
2812879671,1.66,85.4,5.6
1204937897,1.86,89.6,2
2501766581,2.03,74.2,4.3
1706824565,1.73,85.9,4.7
0711938815,1.97,83.7,3.3
1808880355,1.72,87,7.4
2901829058,1.56,73,33.1
1012749388,1.79,63.6,38.7
2203914111,1.92,102,2.2
1507706156,1.74,73.3,37.7
3004622767,1.74,81.3,3.4
2203969509,1.86,94.4,0.6
2909864718,1.78,73.3,33.6
0905954757,1.89,87.7,6.6
2401973245,1.84,80,11.1
1108916940,1.51,80.9,42.1
0705692974,1.86,77,26.1
2407874032,1.52,72.4,38.2
1106525434,1.59,66.9,34.1
1605836264,1.62,74.1,40.1
2305786913,1.77,90.1,2.8
1911666163,1.82,85.3,7.5
2411734496,1.56,74.8,34.4
2910861034,1.62,59.9,32.1
1804934049,1.95,81.8,6.8
2602849804,1.59,72.6,34.9
1212636047,1.78,80.8,2.9
0908781908,1.54,63.7,30.6
1209928083,2.02,88.5,2.5
2211823285,1.72,74.7,6.5
0407951525,1.68,95,4.8
2611937575,1.83,90.8,0.5
1811991941,1.83,81.2,5.9
2606694692,1.62,67.7,29.9
2602518690,1.74,65.1,34
1712838174,1.58,62.7,35.7
0504527797,1.75,89.9,4.2
1610734619,1.68,93.3,4.9
2010699423,1.91,85.6,1.3
2805912329,1.82,82.1,1.1
2109771581,1.79,88.3,2.9
2306880094,1.59,77.5,44.2
3001648067,1.88,89.1,5.3
0304578057,1.78,85.5,4.4
1703593889,1.86,89.7,4.8
3011831693,1.74,87.3,4.6
0601757089,1.74,81,4.2
0111850075,1.69,80.8,5.3
2601815491,1.82,76.7,5
0811900295,1.89,82.3,8.3
3006810369,2,80.1,8.8
0408819345,1.79,85.8,7.9
0908624955,1.95,90.9,3.7
1709684038,1.7,65.3,30.4
1503766440,1.74,74.2,41.5
0903873318,1.71,73.5,33.8
1809886797,1.84,85.6,6.1
0701662138,1.5,52.6,33.4
0109970724,1.65,59.5,25.5
1708704157,1.73,82.7,2.1
0607724229,1.86,81.4,4.4
1702904963,1.77,75.9,5.4
2509554775,1.82,90.1,0.7
1503934137,1.83,92.5,4.9
2209651044,1.62,78,31.6
0304820266,1.77,67.6,22.9
2107856990,1.53,69.9,33.9
0612603579,1.86,92.6,3
1702909167,1.73,83.9,1.9
1308966309,1.91,83.2,7.5
1912911448,1.81,65.8,38.5
2411902342,1.83,69.4,30.9
2811801902,1.7,67.3,34.8
2611814361,1.77,81.2,2.5
0104901963,1.95,87.9,5.9
0407669681,1.9,86.1,0.4
2201621315,1.68,93.8,9.8
2807689943,1.73,99,1.9
0111995573,1.67,93.1,3.4
1702820912,1.59,70.7,40.5
2101687491,1.75,89.2,4.5
1302701083,1.84,89.2,7.9
2709645485,1.9,78.5,3.4
2708827268,1.65,64.9,35.3
1810891626,1.62,68.1,43.9
0706683326,1.68,69.9,37.9
2605558845,1.73,81.7,4.6
1012962197,1.69,84.9,5.9
3007742068,1.84,70.9,40.6
2211890420,1.63,68.1,44.7
1409967047,1.87,89,6.8
2504786650,1.67,76.6,33.4
1811861160,1.75,73.7,29.8
1301637911,1.75,84.9,4.5
0101626765,1.8,82.9,4.1
3008609533,1.92,83.1,1.7
0206687934,1.78,66.3,27.5
1006882132,1.67,59.8,35.6
2704531289,1.84,86.1,3.8
0707926015,1.86,77.2,6
2305871445,1.82,85.3,0.2
0807861782,1.76,77.2,36.5
1905754382,1.74,74.4,29.5
0807754559,1.98,94.1,3.2
2606907853,1.78,82.2,5.2
0607807256,1.61,67.3,32.2
1810959958,1.54,65.5,41.5
3005901920,1.63,79.2,39.5
2809694165,1.78,86.2,8.9
0209716316,1.74,76.6,27
0102623738,1.62,70,31.5
0201725715,1.95,86.7,6.3
2705687265,1.81,92.7,6.9
0203936177,1.89,85.5,3.8
1601980211,1.77,85.6,2.1
0707941644,1.64,72,32.6
1608846712,1.61,70.8,37.8
1909883133,1.94,92.8,7.5
2003733477,1.96,93.6,6.9
0710686967,1.72,76.5,3.6
1601654472,1.72,66.2,43.9
0410534868,1.6,78,42.3
0506965323,1.86,81.5,5.2
1012522734,1.62,73.6,28.5
1011632913,1.83,83,1.6
2910965224,1.65,74.8,36.5
2403629782,1.66,69,26.5
0411892596,1.84,75.4,28.8
1912931104,1.73,74.7,36.4
1409859441,1.77,94,5.4
0608721326,1.67,62.6,37.5
2908964863,2.01,86.8,0.8
1712794937,1.87,90.3,2.8
1010668910,1.81,64.9,44.6
1106838356,1.71,64,31.5
0805938259,1.76,84.5,5.7
1503845121,1.78,79.4,0.3
2301759996,1.75,73.1,28.2
1106633057,1.63,82.7,3.1
1805985812,1.58,79.1,36
1402946151,1.88,85.4,7.3
1209544204,1.84,71.7,34.5
2001652978,1.64,71.1,36.3
2909704015,1.89,78.1,3.4
2605827134,1.72,74.7,41.1
0306768272,1.75,68.6,26.4
1202534267,1.95,88.2,7.3
2311807664,1.85,72.6,38.5
2410857459,1.84,94.9,5
0503638511,1.86,87.7,2.5
0207870317,1.92,96.2,2.9
0402868950,1.55,71.5,38.2
1410968168,1.67,61.8,27.8
0610678200,1.69,78.2,32.9
2211822532,1.74,71.3,34.3
0601920777,1.75,84.7,6.6
1905827702,1.52,72.8,20.9
2709638709,1.72,87,11.1
2704824197,1.6,78.8,0.5
0410763458,1.66,59.7,39.8
1309972495,1.87,80.1,5.7
1809743273,1.83,99,1.8
3011963666,1.78,60.4,47.3
1909937969,1.62,95.3,6.3
0304879589,1.9,87.5,6.2
1103991330,1.76,70.5,35.7
1806793081,1.92,96.5,12.2
1309787853,1.86,87.7,2
1105606521,1.69,81.4,7.4
2005875892,1.59,63.4,48
0108651034,1.62,67.7,35.9
1005771210,1.57,70.2,37.8
1204748568,1.55,57.8,46.5
2606599508,1.52,69.8,36.4
2607534282,1.74,72.9,31.5
1705950190,1.86,73.1,24.9
0810988757,1.82,87.1,4.8
1206509554,1.67,70.6,41
0502855290,1.7,79.6,32.5
1412860051,1.68,86.6,7.7
1805900362,1.67,64.7,29.8
0810826607,1.69,83.6,4.2
0410645055,1.86,87.8,11.9
2303952250,1.74,70.6,40.2
0707742886,1.57,73.9,38.1
0407870075,1.97,96,6.8
0108891206,1.74,78.8,23.8
3112783800,1.57,64.8,38.1
0904891802,1.62,84.3,35.2
0608877196,1.73,66.9,36.1
0908613572,1.74,66.9,27.2
2909691069,1.8,83.3,7.6
1310624273,1.9,84.5,0.6
2208665528,1.64,70.5,27.6
2512858853,1.72,81.6,2.3
0307867336,1.6,75.2,36.6
1002702950,1.79,64.4,29.6
3107924604,1.66,72,44
2206638074,1.68,61.7,38.1
2008830332,1.58,76.5,52.2
0911696996,1.58,74.5,38.4
0305656938,1.74,73.3,38.1
1206878208,1.85,59.9,38.7
2006777414,1.55,74.8,31
1302717308,1.73,72.4,26.1
0404896677,1.78,94.1,0.5
2704980519,1.82,82.4,6
0512566599,1.7,85.3,7.8
2702958949,1.97,90.3,4.3
1401836718,1.62,63.7,42.1
0808825863,1.82,88.2,9.9
2708527813,1.89,86.3,2.6
1607576009,1.86,79.6,3.7
0203600515,1.77,78.7,2.7
0703927837,1.8,82.2,9.3
2606860227,1.69,95.7,6.5
0403610442,1.56,57.2,31.9
2509797577,1.8,81.7,7.6
1003810378,1.8,63.6,36.1
1901787361,1.83,79,7.1
2509996375,1.84,86.5,4.5
1211518251,1.69,78,5.1
0701990255,1.76,83.6,3.4
0908732486,1.67,66,36.7
0709546108,1.75,74.9,29.4
0110807029,1.63,94.3,7.3
2802804973,1.86,85.5,1.3
0803832751,1.81,90.1,5.4
1909926497,1.96,84,8.2
3101875374,1.62,68.8,43.7
0809710657,1.89,89.1,0.4
2912817531,1.89,90.4,7.8
0802753181,1.8,83.5,11.4
1801836334,1.8,67.1,36.4
2201967517,1.76,90.2,9.4
2805882925,1.72,81.9,3.5
2307555738,1.65,77.4,30.6
0312713030,1.62,71.9,31.4
1108823692,1.88,68.5,27.3
0511632974,1.64,70.6,36.8
0403838240,1.6,72.2,36.5
1102642136,1.64,79.6,39.8
1101615858,1.53,73.8,33.8
1508581571,1.81,94.8,8.5
2610967320,1.73,76.9,43.5
1309807250,1.81,72.2,41.6
1104690670,1.88,80.3,36.2
1701998347,1.74,88.2,5.1
1811621500,1.59,72,30.1
0407746183,1.93,88.1,4.8
0909979152,1.77,73.5,34
0910916139,1.84,92.4,4.3
0308896071,1.95,90,4.8
0201894443,1.86,91,4.4
0904787488,1.56,69.8,33
1311764453,2,87.4,4.7
1704879690,1.74,63.1,25.7
3007583380,1.65,67,34.3
2411968626,1.77,66.5,38.8
0502784851,1.94,92.5,6.8
0211806670,1.86,72.5,41.5
1505851646,1.72,67.5,33.7
1708669282,1.76,71.2,40.1
2703553703,1.81,91.2,6.6
0702749741,1.89,91.7,7.7
0609625475,1.89,86,4.4
0609683388,1.81,73.4,39
2510961078,1.74,69.3,39.5
2402827873,1.8,79.8,5.3
2309847551,1.87,86.7,9.8
3010796389,1.68,81.9,3.4
0704802515,1.9,77.2,2
1012768012,1.76,68.2,37.2
3010664617,1.85,81.4,8
0102956065,1.74,84.1,7.2
1701961279,1.78,80.5,9.2
0507695378,1.76,71.4,34.6
0504684383,1.82,83.2,9.4
3011901664,1.73,67,41
1501771452,1.89,73.2,27.2
2505807446,1.56,67,40.8
1001885127,1.88,82.5,1.8
0705668310,1.69,76.5,35.5
1510949752,1.67,60.8,31.7
1703731282,1.57,66.6,43.2
0307970884,1.56,65.6,43.8
2402571930,1.68,68.1,38.9
2910510123,1.76,87.3,8.7
0910718853,1.89,92.6,9
3004629552,1.78,72.6,40.4
2809600148,1.77,68.2,40.5
2206853269,1.72,84.1,7.5
1202961516,1.77,69.2,30.4
1112981766,1.56,67.8,25.3
1411847814,1.8,76.6,44.4
2809874124,1.58,70.2,45.5
2002813757,1.68,84.8,3.9
2204963341,1.77,88.3,8.5
0403943869,1.94,89.6,9.8
2411948182,1.72,71,29
0405591556,1.69,70.4,34.5
1607866757,1.66,87.3,6.3
3011795609,1.54,94,4.1
0901690578,1.64,78.9,27.4
2409787955,1.72,87,10.4
1112998435,1.81,78.7,4.3
1003804788,1.86,67,32.4
1801515719,1.94,84.3,7.2
2307758769,1.91,86.1,3.7
0511934648,1.76,68.6,33.6
1707530669,1.82,73.7,2.1
1812927069,1.77,89.2,6.7
0407598727,1.79,81.6,3.5
0608814009,1.87,77.8,4
1308745776,1.59,74.1,29.2
2712957923,1.95,74.7,3.6
0503810323,1.84,89.5,5.5
2009698689,1.69,87,3.3
1601942232,1.84,68.5,30.8
0403543821,1.89,83.8,6.9
3004865566,1.72,62.5,31.8
0101902534,1.63,73.7,25.4
0712646273,1.78,97.1,0.6
2111809521,1.84,87.5,7.3
1711756181,1.7,82.4,1.7
0507754182,1.61,67.4,32.6
1610919346,1.66,65.1,33.9
2212694455,1.88,88,6.3
3001858192,1.59,66,35.7
0811951688,1.69,66.3,32.5
2103799412,1.69,75.1,48.9
2106964557,1.82,96.5,1.1
0204872510,1.77,72.3,37.4
3006996435,1.6,90.8,0.1
0104779105,1.74,80.7,2.6
1011986266,1.74,71.8,40.4
1001952983,1.86,89.4,5.9
0305841870,1.72,54.4,31.8
2112738421,1.67,78.8,2
1304802611,1.69,82.3,5.3
0312583982,1.77,76.4,41.6
2004535137,1.96,84.5,4.5
1503873959,1.58,91,5.2
1808974355,1.7,86.8,3.9
0509680457,1.9,97.3,9.4
2806834685,1.85,80,2.2
0804778851,1.98,84.2,7.5
1002638596,1.69,68.5,29
2403772018,1.61,70.2,38.6
1910993348,1.71,78.1,43.3
1804910017,1.84,83.7,6.7
2512835443,1.62,87.2,2.3
2804832581,1.84,79.2,6
2012998146,1.59,67.7,26.6
1112931101,1.87,82.4,3.1
2812662433,1.81,86.4,5.6
1102715212,1.5,72.2,35.4
0504623123,1.66,84.8,5.9
1102997894,1.65,72.7,35.1
2207991545,1.65,84,5
0505591009,1.94,94.1,7.7
0204832458,1.61,69.4,28.5
2402736580,1.73,68.7,39.6
0605964276,1.67,75.4,36.7
0903717773,1.65,81,5.2
0811983565,1.6,82.4,6.4
1407659121,1.76,92.4,2.4
0612880173,1.83,85.9,5.9
2004933419,1.75,94.5,1.7
1405605744,1.84,69.9,24.4
1611961744,1.84,72.2,53.8
1810981085,1.76,85.1,5.4
1111899371,1.75,80.6,4.8
0112614830,1.51,69.3,32.8
1904934127,1.64,81.1,2.9
2402928475,1.82,92.4,2.9
2207923323,1.87,81.6,6.2
1412847011,1.7,84.2,4.5
2002665842,1.73,69.8,28.4
2803981933,1.79,92.4,9.3
1601898904,1.67,64.9,32.5
1112865678,1.63,75.6,41.4
0108694913,1.73,79.8,3.3
0901894513,1.83,96.8,5.6
2411701250,1.56,66,29
2903865045,1.68,87.4,2.9
2703635569,1.89,83.8,3.5
1111711951,1.77,83.9,8.4
0206757484,1.7,63.3,40.1
2204860380,1.71,61.2,38.6
1810872994,1.66,68.2,27.6
2201889833,1.89,88.1,1.4
1710663846,1.65,56.5,23.4
2806843349,1.95,87,7
2912906938,1.84,73.9,28.4
2309898838,1.62,67.7,42.6
0805940854,1.64,67.5,37.7
2202790843,1.84,81.9,7.1
1505786154,1.77,64.8,32.2
0606747132,1.71,75.1,32.4
0608675934,1.71,69.8,31.9
2607774920,1.65,67.4,36.9
3011826412,1.67,71.9,47.9
1607864460,1.71,78.7,17.1
2308944936,1.7,66,31.5
1902694953,1.75,90.1,4.2
2704686068,1.57,69.3,28.2
0812954840,1.64,67.6,38.2
0804603687,1.84,85.3,0.7
0605820256,1.57,68.2,49.5
1706959432,1.6,71.8,37.2
0907870826,1.61,71,26.8
1201514481,1.64,84.3,5.4
1807580390,1.8,76,32.3
3006816637,1.91,83.2,6.3
1406669378,1.58,66.7,33.9
1804994048,1.61,79,38.5
1110801357,1.91,86.6,5
2008830837,1.59,85.6,1.3
2201583531,1.81,77.3,9.8
2903906345,1.63,89,4.4
1007814167,1.78,77.6,6
0808687086,1.75,70.9,32.8
2708886274,1.51,64.8,28.1
1002925580,1.82,78,37.4
0711960864,1.76,64.7,31.6
0608616814,1.69,69.8,22.6
1510654473,1.78,87.9,6.5
1302976261,1.79,78.8,2.1
2206691756,1.58,69,31.7
2201753118,1.63,77,36.4
1306925158,1.55,63.1,36.5
2702523902,1.69,69.4,19.5
2711784617,1.94,92.5,9.1
1408608080,1.75,72.8,36.5
2104565303,1.95,86,7.2
3110948450,1.72,70.5,24
1606669768,1.65,71.3,46.8
2706696395,1.71,86.9,1.7
0301689063,1.92,85.1,4.2
1005604430,1.62,70.2,27.1
2109609071,1.89,86.3,9.6
1301756605,1.62,83.1,6.7
2312697374,1.54,64.8,39.9
0704899895,1.88,81.6,10.8
0502963560,1.83,63.1,35.9
3103690655,1.78,94,3.5
1801999649,1.76,87.8,11
1809747132,1.6,70.7,46
0302616828,1.68,67.8,36.4
2704801871,1.98,77.3,4.6
0703674308,1.72,64.9,37.8
0506740830,1.61,78.6,27.2
1706986908,1.61,68.6,28.6
1004833780,1.58,67.9,43.4
0405948485,1.78,87.2,7.8
0603925225,1.83,80.3,4.3
0303985699,1.93,97.2,11.5
0808639285,1.86,94.3,8.4
0204748529,1.71,80.3,0.6
0403815778,1.53,63.4,38.4
0707791083,1.76,89.4,4.6
0903899104,1.75,76,31.3
1512792384,1.78,73.6,32.8
2204594870,1.78,63.6,35.7
1101695965,1.69,92.9,7.3
3006950014,1.59,74.7,33.2
0812868269,1.94,83.1,6.4
1811982460,1.51,70.5,39.5
0712765749,1.9,85.4,12.4
2111710558,1.57,79.8,41.5
0710867609,1.76,92.9,5.1
2409902172,1.76,63.5,21.7
1903669740,1.71,74.7,31.5
2505920435,1.76,84.8,6.3
0205546682,1.69,69.9,44.6
0212929482,1.72,63,36.7
0104939078,1.64,74.9,37.9
2806784813,1.79,82.3,2.8
2111938782,1.59,68.2,25.1
1712833492,1.75,68.3,37.3
1501867779,1.74,85.8,8.6
1208776002,1.63,74.3,27.2
1506862899,1.88,87.1,8.4
0110842108,1.55,63.7,32.1
1010948434,1.58,71.1,43.9
0302998935,1.87,79.1,2.3
1002798251,1.82,83.5,0.5
1607744520,1.52,76.5,43.4
1804701575,1.84,89,9.3
2802917441,1.8,83.2,2
3009718926,1.59,73.2,39.6
3011971674,1.69,69.7,27.5
2802842572,1.61,74.5,41
2108753011,1.75,94.3,6.8
1810624964,1.53,66.1,46.8
3004594394,1.58,79,32.4
3108901335,1.6,82.6,2.6
1501758245,1.87,79.4,6.4
1403872137,1.81,77.8,8.8
0205867231,1.82,83.5,6.5
1907797641,2.03,83,6.4
3010867461,1.65,85.9,0.8
2304836168,1.73,70.7,34.1
0407776375,1.88,83.8,9
1909848438,1.7,69,48.7
1502907768,1.52,75.9,28.8
0309826577,1.57,82.3,3.5
3112519359,1.85,93.1,5.9
1310951257,1.74,82.7,0.5
0504946965,1.86,83.9,1.8
0905838720,1.65,68.8,41
0701745576,1.64,68.9,41.1
2003855081,1.84,79.8,1.4
2104665732,1.79,82.5,28.6
2609780659,1.89,98.8,13.5
2010961684,1.68,64.8,39
2206814509,1.7,86.8,12.6
1104783391,1.84,87.9,12.3
1307827807,1.71,93.2,4.7
1310838057,1.74,82.9,5.3
0108637953,1.82,90.4,7.9
1506815975,1.91,97.2,1
0304771599,1.65,88.3,6.5
3108800486,1.78,58.4,37
2908649025,1.88,93.3,10.4
0201594894,1.63,76.1,29
0512693363,1.95,89.3,3.3
0708611490,1.82,68.5,25.6
1511947785,1.84,92,5.7
0104833096,1.81,66.2,31.6
2602698430,1.55,67.5,28.4
2302703850,1.74,66,34.5
2906958908,1.78,70.6,27.5
0601651676,1.54,68.1,37.7
1808641156,1.77,73.7,37.4
0202683463,1.88,85.2,8.8
2207610264,1.6,66.1,26.2
2311696471,1.73,92.7,5.2
2705738439,2.02,91.5,4.2
2708522038,1.71,60,28.3
0603662947,1.94,71.1,6.6
0903895399,1.96,84.2,3
0806858729,1.74,84.3,8
2111779502,1.82,65.7,27.6
1105912998,1.59,69.6,24.8
1812978196,1.74,73,49.3
2707628889,1.91,86.2,1.1
2907958421,1.86,88.5,0.2
1802635129,1.85,87,10.1
1609810659,1.91,83.2,1.5
3004819017,1.86,77.6,5.3
0803979886,1.72,65.4,43.6
1002602078,1.72,71.1,29.1
1905785435,1.83,92.5,1.8
1107625006,1.82,71.6,30.3
1202610924,1.53,68,32.4
2209821104,1.59,76.2,32.8
2003842122,1.8,62.8,33.9
1611766485,1.75,96.3,5.9
2004986312,1.73,67.3,34
0209558728,1.63,75.8,43.4
1006766623,1.73,85.6,5.5
1908643508,1.73,79.6,34.2
3108949686,1.65,75.8,32.4
0406916813,1.78,83.8,12.1
2709885774,1.69,65.2,43.2
0508679060,1.57,73.5,47
1009998574,1.59,71.1,30
2802980591,1.92,93.5,7.7
1502961563,1.72,88.1,7
2802955081,1.64,91.3,13.6
1005570340,1.66,60.5,33.6
2607991125,1.73,94,7.1
2305725649,1.71,82.2,3.3
1602549280,1.64,78.4,14.7
2908777384,1.64,71.2,29.4
2501714607,1.97,86.7,1.9
3004983179,2.03,87.8,7.8
0808756029,1.74,85.3,10.4
2408980057,1.88,87.1,6.9
0309591091,1.78,88.5,4
2606813053,1.65,86.8,3.9
2612903268,1.67,67.7,26.2
0210681602,1.75,64.4,28.8
2207957134,1.69,68.8,31.8
2306729664,1.68,71.7,28.2
0206718962,1.59,76.6,37.2
2601648186,1.78,66.9,38.8
2102929196,1.94,76.4,36.3
2602538656,1.75,74,42.5
1010654523,1.69,90.7,4.3
2904705523,1.84,93.8,1.9
1502937536,1.7,69.1,51
1101804252,1.75,69.9,35.7
2107984234,1.7,69.2,33.4
0805894487,1.93,83.6,7.5
2201781445,1.73,75.7,9.6
1708896654,1.68,69.3,47.3
0106570686,1.58,67.1,34.5
3108773107,1.8,85.7,7.3
1510688569,1.86,84.9,5.8
1501581053,1.92,88.1,5
0204557871,1.79,85.7,7.4
0902665686,1.74,65.6,34.2
3108767408,1.51,73.1,26.3
0702795343,1.61,91.6,6.2
1812617134,1.61,67.3,40.6
2711925733,1.9,80.5,5.8
1602790699,1.8,84.6,8
0701560701,1.79,84.8,6.1
1012965189,1.82,79.5,5.8
3001810411,1.69,86.1,10.9
2006538452,1.74,74.5,44.7
2210818238,1.79,78.3,35.7
2903675383,1.88,96,9.4
2409853344,1.77,66.8,29
0802757446,1.61,68.4,35.7
2406830464,1.5,63.2,29.4
2712642233,1.91,85.7,6.2
2601683961,1.97,91,7.4
0108810045,1.76,90.6,9.9
0208905249,1.81,90.7,3.6
1403756889,1.67,85.4,9.6
0312755023,1.95,86.6,6.8
0308893707,1.85,80.7,9.8
0207939690,1.68,72,43.8
1606519374,1.72,65.3,22.5
1908932841,1.8,83.9,5.4
0503995483,1.87,84.2,4.7
0706855817,1.7,88.8,5.2
0408646727,1.69,98.2,8.3
1006765021,1.81,87.4,4
1702779028,1.87,70.5,28.4
0407970553,1.84,84.1,3.4
2905813330,1.73,71.8,31
2712677596,1.64,76.2,35.1
1405554344,1.65,67.1,41
2211874117,1.66,85.5,6.9
0907907517,1.7,81.9,7.9
1511884193,1.85,87.2,7.4
1912784091,1.72,85.3,3.8
0501774858,1.7,69.9,30.1
0810993272,1.55,61.6,29.3
2802841296,1.63,65.6,28.5
2110545477,1.83,92.9,6
2706757490,1.81,68,30.5
0910757311,1.99,81.9,10.5
2611531968,1.66,62.4,32.1
2107624886,1.65,68.9,33.6
2907697962,1.79,73.6,24.6
1909682247,1.81,85.8,4.5
0609591312,1.73,64.8,45.1
1411956238,1.75,69.9,30.2
2210729597,1.8,87.5,2.5
0704730205,1.84,89.8,8.8
0108633920,1.5,70.2,32.2
0109798598,1.69,64.6,27.7
0611903430,1.81,70.3,53.8
0308857817,1.83,84.9,0.1
3012870878,1.7,63.1,30.6
2010704415,1.77,87.4,7.4
1001964429,1.87,88.7,9.3
2905636740,1.7,81,33.2
2601757860,1.7,72.4,33.5
2803556769,1.76,84.6,5.9
2310682112,1.62,83.8,27.2
0409629774,1.76,67.7,39.4
0610981689,1.88,90.6,5.3
0911656815,1.78,94.4,5.2
2607700082,1.53,73.3,32.9
2306897634,1.7,70.1,32.8
0906521150,1.84,69.5,44.6
2701875907,1.86,90.5,3.9
0701726955,1.9,77.3,3.4
0503900714,1.52,67.5,36.1
0606553184,1.67,72.7,25.4
2705986779,1.89,90.6,0.3
2612631002,1.5,62.5,34
0909621287,1.83,91.3,5
2605836312,1.59,68,37.7
1808767049,1.79,79.2,5.7
2310819296,1.72,69.8,46.2
1212859384,1.72,63.1,23.8
0502920061,1.79,95.5,4.9
1708825054,1.66,68.2,32.6
0503505465,1.83,98.6,5.6
2906661914,1.61,73,35.7
2612506423,1.84,86.3,7.7
1810633829,1.88,88.4,5.6
0308838549,1.91,80.4,1.6
2210602086,1.69,80,43.8
0306749548,1.64,57.7,36.6
2909951707,1.93,88.3,5.7
1702894556,1.61,76.7,45.5
0906876053,1.78,90.3,7.7
0803846064,1.78,64,31.1
2808835660,1.65,65.8,34.8
2311734298,1.87,68.9,43.5
2802598710,1.69,65.1,40.1
0801702736,1.63,70.8,31.9
2112696432,1.54,71.2,26.8
1304718320,1.81,70.5,34.6
2407688503,1.92,83.9,1.8
1910553374,1.69,57.2,33.5
0609884051,1.89,93.9,8.2
0707850648,1.67,64.9,18.7
1810568302,1.71,62,36.1
2604904204,1.69,72.7,43.1
2806608341,1.68,78.5,2.7
0108880825,1.8,97.2,4.3
1002753236,1.55,67.9,38.8
3008674087,1.78,81.3,7.2
2506728438,1.6,75.9,38.3
1502935731,1.76,78,5.8
1903942104,1.63,69.2,32
0202637528,1.54,83.3,27.4
2506854077,1.8,87.9,3
0703786131,1.7,90.2,3.7
0603803498,1.82,70.8,24.9
0805852031,1.7,87.6,5.7
2204753319,1.86,81.8,10
1703856287,1.75,83.5,4.5
3004962837,1.87,89.9,6.2
2207640298,1.79,67.1,29.2
2905937498,1.81,68.7,29
2110752116,1.6,80,43.5
1101750678,1.69,69.2,38.6
2011975034,1.73,72.3,36.9
0612910638,1.69,71.8,18.9
0905622131,1.72,93.7,2.1
2508774696,1.65,62.7,23.4
0807622098,1.62,73.1,30.7
1804628673,1.82,78.5,0.3
1309867901,1.73,87,0.7
2707831445,1.99,95.8,6.9
0201734239,1.86,88,1.9
0312942988,1.81,61.9,27.9
1109830816,1.75,70.4,41.1
1406928630,1.65,71.5,21.5
1403737308,1.56,71.3,31.8
1001773328,1.79,71,42.6
0204887675,1.75,90.6,5.6
0705963676,1.75,57,33.9
1110675357,1.82,89.3,2.6
3005799448,1.77,64.2,41.8
3103630240,1.66,78.8,28.2
3007888737,1.89,83.9,4.7
2202554421,1.81,88.3,9.9
3112803745,1.88,89.9,2.1
2602726491,1.84,93.6,2.8
0112813233,1.7,93.2,3
0707994558,1.8,68,37.5
2809629879,1.93,81.6,1.1
0907503842,1.61,79.8,33.3
1507642271,1.93,90.8,5.1
1106825315,1.7,83,3.5
1110758220,1.67,62.8,32
2401689126,1.66,70.9,23.6
3004761783,1.83,85,11.4
2203945683,1.91,82.4,9.6
0503882566,1.68,66.7,43.2
1010898115,1.86,89.3,5.6
0402633663,1.92,94,6
1007694013,1.71,78.3,4.8
0107789474,1.65,73,35
2308830336,1.62,65.1,46.2
0606995278,1.52,71.7,42.4
2203541707,1.88,82.7,1.9
0901884353,1.89,82.9,1.4
1004525272,1.66,66.2,39.9
2106671450,1.72,68.4,34.1
1309764206,1.77,58.7,37
2106707997,1.7,89.8,1
2610811914,1.79,76.3,48.4
2506914348,1.77,65.9,48.1
3009862348,1.91,61,32.1
1005735767,1.9,82.7,1.5
0610658437,1.79,88.2,7.3
2207975925,1.69,89.4,5.5
1207866509,1.87,88.6,5.7
1901911211,1.81,89.1,7.7
0304672656,1.86,74.2,24.4
0204855935,1.84,90.5,7.3
2406752767,1.73,85.2,2
1810813419,1.77,86.7,1.8
2601795092,1.78,71.8,44.7
2501777187,1.88,85.7,8.5
3004728241,1.89,86.3,6.7
1809592972,1.59,79.2,25.4
0309916376,1.67,59.9,34.4
3108776232,1.75,71.1,31.5
0402840895,1.84,78.9,3.9
1703682497,1.78,83.6,11.8
1904935446,1.72,68.9,36.8
1907896405,1.84,87.1,4.8
2101748586,1.63,69.3,41
2012832952,1.65,79,44.8
0908674902,1.7,76,30.9
1709828556,1.57,71.7,33.7
1812689660,1.68,70.7,43.8
1809959260,1.62,63.2,25.6
0901823114,1.7,62.6,29.1
0810870006,1.59,70.2,43.9
1210820963,1.72,78.8,1.8
0603673258,1.79,76.9,33.9
2504892739,1.82,85.1,8.9
1607990248,1.69,69.3,37.6
0305695742,1.7,65.9,41.8
1203793812,1.87,69.2,30.6
1101881270,1.74,62.9,39.2
1809611951,1.84,85.4,7.5
2608706889,1.93,85.8,10.8
0405984854,1.71,76.2,43.4
0606943042,1.7,64,34.9
1510890508,1.88,81,32.3
1304925850,1.67,72.4,29.4
